,article_id,price,prod_name,product_group_name,detail_desc
4597,485683008,0.010514618644067745,Ralph 2-p woven boxer BB,Underwear,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
4598,485683010,0.012788685890380739,Ralph 2-p woven boxer BB,Underwear,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
4599,485683011,0.011200338983050786,Ralph 2-p woven boxer BB,Underwear,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
4600,485683012,0.019981920903954734,Ralph 2-p woven boxer BB,Underwear,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
4601,485683017,0.018364133406232847,Ralph 2-p woven boxer BB,Underwear,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
4602,485683018,0.01479731638418075,Ralph 2-p woven boxer BB,Underwear,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
4603,485683023,0.015437418513689637,Ralph 2-p woven boxer BB,Underwear,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
4604,485683024,0.01728518791451725,Ralph 2-p woven boxer BB,Underwear,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
4605,485683025,0.017383667180277288,Ralph 2-p woven boxer BB,Underwear,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
4606,485688003,0.009231381612737491,Kurt 5-p brief BB,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4607,485688005,0.013542372881355902,Kurt 5-p brief BB,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4608,485688007,0.016649717514124283,Kurt 5-p brief BB,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4609,485688008,0.011010593220338937,Kurt 5-p brief BB,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4610,485688010,0.014128960943257158,Kurt 5-p brief BB,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4611,485688011,0.011748587570621416,Kurt 5-p brief BB,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4612,485688015,0.015395045632333746,Kurt 5-p brief BB,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4613,485688018,0.015832049306625563,Kurt 5-p brief BB,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4614,485688019,0.016462711864406752,Kurt brief BB 5-p,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4615,485688020,0.015120762711864376,Kurt brief BB 5-p,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4616,485688022,0.022016949152542303,Kurt brief BB 5-p,Underwear,Boys' briefs in cotton jersey with an elasticated waist and lined front.
4617,485689001,0.0169322033898305,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4618,485689002,0.010751412429378465,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4619,485689008,0.020605546995377446,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4620,485689010,0.023768817770291554,TP Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4621,485689011,0.024206142256989666,TP Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4622,485689015,0.024358592826172594,TP Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4623,485689016,0.02420670173387877,TP Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4624,485689017,0.024918296392872612,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4625,485689020,0.022901900359527425,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4626,485689022,0.022845219059801664,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4627,485689023,0.0217764830508474,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4628,485689024,0.02338364905284142,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4629,485689026,0.02000391134289434,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4630,485689027,0.024132551064754402,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4631,485689028,0.02365254237288131,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4632,485689031,0.023900912646675307,Bobby l/l pj BB,Nightwear,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
4633,485691001,0.0271016949152542,Brandon placket snugfit BB,Nightwear,"Pyjamas in soft cotton jersey. Long-sleeved top with a button placket. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
4634,485691003,0.022123319696084113,Brandon placket snugfit BB,Nightwear,"Pyjamas in soft cotton jersey. Long-sleeved top with a button placket. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
4635,485691004,0.029235651665692558,Brandon placket snugfit BB,Nightwear,"Pyjamas in soft cotton jersey. Long-sleeved top with a button placket. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
4636,485691007,0.029840395480225972,Brandon placket snugfit BB,Nightwear,"Pyjamas in soft cotton jersey. Long-sleeved top with a button placket. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
4637,485726001,0.020023816481589643,TP Adam 2-p long john BB,Underwear,Two pairs of longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4638,485726002,0.011864406779661,Agaton 2-p long john BB,Underwear,Two pairs of longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4639,485726004,0.019745056497175076,TP Agaton 2-p long john BB,Underwear,Two pairs of longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4640,485726008,0.02005437853107338,Agaton 2-p Long J BB 2-p,Underwear,Two pairs of longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4641,485726009,0.016043432203389787,Agaton 2-p Long J BB,Underwear,Two pairs of longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4642,485726012,0.014348870056497126,Agaton 2-p Long J BB,Underwear,Two pairs of longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4643,485746002,0.03185593220338977,Jean bathrobe BB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4644,485746003,0.03225160724722377,Jean bathrobe BB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4645,485746007,0.03286132511556233,Jean bathrobe BB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4646,485746009,0.03135139651468125,Jean bathrobe BB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4647,485748001,0.0254067796610169,Levis x-mas pj BB,Nightwear,"Pyjamas with a jersey Henley top and flannel bottoms. Top with a button placket and long sleeves with ribbed cuffs. Bottoms with an elasticated, drawstring waist and fake fly."
4648,485748002,0.027843242758496967,Levis x-mas pj BB,Nightwear,"Pyjamas with a jersey Henley top and flannel bottoms. Top with a button placket and long sleeves with ribbed cuffs. Bottoms with an elasticated, drawstring waist and fake fly."
4649,485748004,0.026860991651909912,Levis l/l pj BB,Nightwear,"Pyjamas with a jersey Henley top and flannel bottoms. Top with a button placket and long sleeves with ribbed cuffs. Bottoms with an elasticated, drawstring waist and fake fly."
4650,485751003,0.0389661016949152,Krystal woven jumpsuit,Garment Full body,"Playsuit in an airy weave with wide lace trims. Flared, 3/4-length sleeves, a wrapover front with a concealed press-stud and an elasticated seam at the waist. Short, wrapover legs. Unlined."
4651,485950005,0.01845647149460702,Sunflower,Garment Lower body,5-pocket ankle-length trousers in washed superstretch twill with a regular waist and skinny legs.
4652,485973002,0.005414755732801529,Nilsson Top,Garment Upper body,"V-neck top in soft slub jersey with short sleeves, a seam centre back and a rounded hem. Longer at the back."
4653,485973003,0.008584307750904527,Nilsson Top,Garment Upper body,"V-neck top in soft slub jersey with short sleeves, a seam centre back and a rounded hem. Longer at the back."
4654,485973013,0.012491525423728776,Nilsson Top,Garment Upper body,"V-neck top in soft slub jersey with short sleeves, a seam centre back and a rounded hem. Longer at the back."
4655,485973014,0.008276029055690009,Nilsson Top,Garment Upper body,"V-neck top in soft slub jersey with short sleeves, a seam centre back and a rounded hem. Longer at the back."
4656,485973018,0.011728813559322,Nilsson Top,Garment Upper body,"V-neck top in soft slub jersey with short sleeves, a seam centre back and a rounded hem. Longer at the back."
4657,485973030,0.0099661016949152,Nilsson Top,Garment Upper body,"V-neck top in soft slub jersey with short sleeves, a seam centre back and a rounded hem. Longer at the back."
4658,485973032,0.0054067796610169,Nilsson Top,Garment Upper body,"V-neck top in soft slub jersey with short sleeves, a seam centre back and a rounded hem. Longer at the back."
4659,485973034,0.0016949152542372,Nilsson Top,Garment Upper body,"V-neck top in soft slub jersey with short sleeves, a seam centre back and a rounded hem. Longer at the back."
4660,485973039,0.012110260616001418,Nilsson Top,Garment Upper body,"V-neck top in soft slub jersey with short sleeves, a seam centre back and a rounded hem. Longer at the back."
4661,485973048,0.00982390490865062,Nilsson Top,Garment Upper body,"V-neck top in soft slub jersey with short sleeves, a seam centre back and a rounded hem. Longer at the back."
4662,486182001,0.029747645951035764,Mandy tencel shirt,Garment Upper body,"Long shirt in a Tencel™ lyocell weave with buttons down the front and at the cuffs. Rounded hem with slits in the sides, slightly longer at the back."
4663,486183002,0.024322033898305,Katsu,Garment Full body,"Sleeveless dress in woven fabric with pleats around the neckline, and a V-neck at the back with a horizontal strap across the top. Unlined."
4664,486186002,0.022876025486194922,Tara tunic,Garment Upper body,"Tunic in an airy cotton weave with a collar and buttons at the top, short cap sleeves with sewn-in turn-ups and a rounded hem."
4665,486186005,0.024450015223789652,Tara tunic,Garment Upper body,"Tunic in an airy cotton weave with a collar and buttons at the top, short cap sleeves with sewn-in turn-ups and a rounded hem."
4666,486195003,0.0338813559322033,Polly Bag,Accessories,"Small shoulder bag in shimmering metallic imitation leather. Narrow adjustable shoulder strap and handle at the top, and two zipped compartments. Lined. Size 5.5x11x15 cm."
4667,486214006,0.03592943618125211,Grace lace,Garment Lower body,"Calf-length, lace pencil skirt with grosgrain ribbon at the waist, a concealed zip and button at the side and a slit at the back. Lined."
4668,486329006,0.010449757869249334,Jess,Garment Upper body,V-neck top in a double layer of crêpe with narrow shoulder straps that cross at the back. Gently flared style.
4669,486329007,0.00931355932203385,Jess,Garment Upper body,V-neck top in a double layer of crêpe with narrow shoulder straps that cross at the back. Gently flared style.
4670,486329009,0.020322033898305,Jess,Garment Upper body,V-neck top in a double layer of crêpe with narrow shoulder straps that cross at the back. Gently flared style.
4671,486462004,0.004399110864128885,Flirty Marie pom pom keychain,Accessories,"Metal keyring with a carabiner hook and soft faux fur pompom. Diameter 5 cm, length approx. 12 cm."
4672,486462007,0.005741326356500916,Flirty Marie pom pom keychain,Accessories,"Metal keyring with a carabiner hook and soft faux fur pompom. Diameter 5 cm, length approx. 12 cm."
4673,486462008,0.0028510220411725783,Flirty Marie pom pom keychain,Accessories,"Metal keyring with a carabiner hook and soft faux fur pompom. Diameter 5 cm, length approx. 12 cm."
