,item,similar_items
4749,487205002,"[487205002, 488012003, 487050006, 488015003, 487207001]"
4750,487205004,"[487205004, 487205015, 468591014, 487205027, 468591008]"
4751,487205005,"[487205013, 468591007, 487205026, 487205009, 487205015]"
4752,487205007,"[487205026, 487205013, 487205009, 487205015, 487205016]"
4753,487205008,"[487205004, 487205027, 468591008, 487205023, 487205007]"
4754,487205009,"[487205009, 487205016, 487205015, 487205026, 487051001]"
4755,487205010,"[487205013, 468591007, 487205026, 487205009, 487205015]"
4756,487205013,"[487205013, 468591007, 487205026, 487205009, 487205015]"
4757,487205015,"[487205015, 487205009, 487205016, 487205026, 487205013]"
4758,487205016,"[487205016, 487205009, 487205015, 487205026, 487051001]"
4759,487205023,"[487205026, 487205016, 487205009, 487205015, 487205013]"
4760,487205024,"[487205026, 487205016, 487205009, 487205015, 487205013]"
4761,487205026,"[487205026, 487205016, 487205009, 487205015, 487205013]"
4762,487205027,"[487205026, 487205016, 487205009, 487205015, 487205013]"
4763,487206001,"[485553004, 485546026, 445400022, 458543003, 485688015]"
4764,487206003,"[445400022, 485553004, 485688015, 485546026, 458543003]"
4765,487206006,"[445400022, 485553004, 485688015, 485546026, 458543003]"
4766,487206007,"[485553004, 445400022, 485546026, 458543003, 485688015]"
4767,487206008,"[445400022, 485553004, 485688015, 485546026, 458543003]"
4768,487206009,"[445400022, 485553004, 485688015, 485546026, 458543003]"
4769,487206011,"[445400022, 485553004, 485688015, 485546026, 458543003]"
4770,487206012,"[445400022, 485553004, 485688015, 485546026, 458543003]"
4771,487206014,"[445400022, 485553004, 485688015, 485546026, 458543003]"
4772,487206015,"[485553004, 485546026, 445400022, 458543003, 485688015]"
4773,487206022,"[485553004, 485546026, 445400022, 458543003, 485688015]"
4774,487206024,"[485553004, 445400022, 485546026, 485673040, 485688015]"
4775,487206029,"[485553004, 445400022, 485546026, 485673040, 485688015]"
4776,487207001,"[487207001, 487205002, 487050006, 488012003, 488015003]"
4777,487207002,"[487207010, 487207007, 485689001, 485689017, 485689008]"
4778,487207005,"[487207005, 487207011, 487207017, 485689023, 485689027]"
4779,487207007,"[487207007, 487207010, 485689001, 485689008, 485689017]"
4780,487207010,"[487207010, 487207007, 485689001, 485689008, 485689017]"
4781,487207011,"[487207011, 487207017, 487207005, 485689023, 485689027]"
4782,487207017,"[487207017, 487207019, 487207011, 487207005, 485689035]"
4783,487207019,"[487207017, 487207019, 487207011, 487207005, 485689035]"
4784,487262003,"[487262003, 482194001, 487262004, 455828001, 262277009]"
4785,487262004,"[487262004, 455828001, 487262003, 262277026, 482194001]"
4786,487275010,"[487275010, 487275019, 487275023, 347983037, 347983039]"
4787,487275012,"[487275012, 312058003, 347983047, 487275022, 112679048]"
4788,487275017,"[487275017, 487275010, 487275019, 487275023, 347983037]"
4789,487275019,"[487275010, 487275019, 487275023, 347983037, 347983039]"
4790,487275020,"[487275022, 347983043, 347983047, 112679048, 312058003]"
4791,487275021,"[487275022, 347983043, 347983047, 112679048, 312058003]"
4792,487275022,"[487275022, 347983043, 347983047, 112679048, 312058003]"
4793,487275023,"[487275010, 487275019, 487275023, 347983037, 347983039]"
4794,487535002,"[487535002, 426199019, 426199029, 426199021, 488614019]"
4795,487722001,"[487722001, 455832001, 471077001, 429314002, 429322001]"
4796,487722005,"[487722005, 487722007, 429313016, 429313023, 429313031]"
4797,487722007,"[487722007, 487722008, 429322004, 429313013, 487722005]"
4798,487722008,"[487722008, 487722007, 429322004, 429313006, 429313025]"
4799,487724001,"[487724001, 481093016, 481093018, 406979007, 481093015]"
4800,487750003,"[487750003, 487750023, 487750043, 483749007, 487750038]"
4801,487750005,"[487750005, 487750037, 487750042, 483749014, 487750039]"
4802,487750012,"[487750012, 487750016, 483749007, 487750023, 487750033]"
4803,487750016,"[487750016, 487750012, 487750033, 487750040, 483749007]"
4804,487750018,"[487750018, 487750034, 487750036, 487750005, 487750039]"
4805,487750023,"[487750023, 487750003, 483749007, 487750038, 487750045]"
4806,487750033,"[487750033, 487750016, 483749007, 487750012, 487750023]"
4807,487750034,"[487750034, 487750036, 487750018, 487750005, 487750039]"
4808,487750035,"[487750035, 487750038, 487750045, 487750043, 487750023]"
4809,487750036,"[487750034, 487750036, 487750018, 487750005, 487750039]"
4810,487750037,"[487750037, 487750042, 483749014, 487750005, 487750039]"
4811,487750038,"[487750038, 487750045, 487750043, 487750035, 487750023]"
4812,487750039,"[487750039, 487750005, 487750037, 487750042, 483749014]"
4813,487750040,"[487750040, 487750016, 487750012, 487750033, 483749007]"
4814,487750041,"[487750041, 487750018, 487750040, 487750033, 487750023]"
4815,487750042,"[487750037, 487750042, 483749014, 487750005, 487750039]"
4816,487750043,"[487750043, 487750038, 487750045, 487750035, 487750003]"
4817,487750045,"[487750038, 487750045, 487750043, 487750035, 487750023]"
4818,487785002,"[487785002, 406181002, 470789028, 470789030, 470789001]"
4819,487800001,"[487800001, 487800017, 487800026, 487800027, 487800028]"
4820,487800002,"[487800002, 487800048, 487800051, 487800013, 487800035]"
4821,487800003,"[487800003, 487800032, 487800042, 487800053, 487800014]"
4822,487800004,"[487800004, 487800017, 487800026, 487800027, 487800028]"
4823,487800005,"[487800005, 487800050, 284985045, 487800003, 487800032]"
4824,487800013,"[487800013, 487800035, 487800049, 487800051, 487800048]"
4825,487800014,"[487800014, 487800053, 487800032, 487800003, 487800019]"
4826,487800017,"[487800017, 487800026, 487800027, 487800028, 487800029]"
4827,487800019,"[487800019, 487800053, 487800014, 487800003, 487800032]"
4828,487800026,"[487800017, 487800026, 487800027, 487800028, 487800029]"
4829,487800027,"[487800017, 487800026, 487800027, 487800028, 487800029]"
4830,487800028,"[487800017, 487800026, 487800027, 487800028, 487800029]"
4831,487800029,"[487800017, 487800026, 487800027, 487800028, 487800029]"
4832,487800032,"[487800032, 487800003, 487800053, 487800014, 487800042]"
4833,487800035,"[487800013, 487800035, 487800049, 487800051, 487800048]"
4834,487800037,"[487800017, 487800026, 487800027, 487800028, 487800029]"
4835,487800042,"[487800042, 487800003, 487800032, 284985039, 284985037]"
4836,487800048,"[487800048, 487800002, 487800051, 487800013, 487800035]"
4837,487800049,"[487800049, 487800013, 487800035, 487800051, 487800048]"
4838,487800050,"[487800005, 487800050, 284985045, 487800003, 487800032]"
4839,487800051,"[487800051, 487800013, 487800035, 487800049, 487800048]"
4840,487800052,"[487800017, 487800026, 487800027, 487800028, 487800029]"
4841,487800053,"[487800053, 487800014, 487800032, 487800003, 487800019]"
4842,487827007,"[487827007, 399087010, 399087017, 400285020, 400285006]"
4843,487827009,"[487827009, 487827024, 487827014, 487827023, 399201018]"
4844,487827013,"[413029003, 399256005, 399136053, 399201002, 399136033]"
4845,487827014,"[487827014, 487827023, 487827009, 487827024, 399136023]"
4846,487827023,"[487827014, 487827023, 487827009, 487827024, 399136023]"
4847,487827024,"[487827024, 487827009, 487827014, 487827023, 399201018]"
4848,487910001,"[487910001, 405887037, 405887035, 480627011, 405887029]"
4849,487932012,"[487932012, 410424012, 487932035, 487932043, 487932039]"
4850,487932023,"[487932023, 487932046, 487932032, 481912027, 481912028]"
4851,487932024,"[487932024, 487932044, 487932034, 487932037, 410424006]"
4852,487932027,"[487932027, 487932029, 487932038, 487932039, 487932035]"
4853,487932029,"[487932027, 487932029, 487932038, 487932039, 487932035]"
4854,487932032,"[487932032, 487932023, 487932046, 481912027, 481912028]"
4855,487932034,"[487932034, 487932024, 487932044, 487932037, 410424006]"
4856,487932035,"[487932035, 487932043, 487932039, 487932027, 487932029]"
4857,487932037,"[487932037, 487932024, 487932044, 487932045, 487932034]"
4858,487932038,"[487932027, 487932029, 487932038, 487932039, 487932035]"
4859,487932039,"[487932039, 487932035, 487932043, 487932027, 487932029]"
4860,487932043,"[487932035, 487932043, 487932039, 487932027, 487932029]"
4861,487932044,"[487932024, 487932044, 487932034, 487932037, 410424006]"
4862,487932045,"[487932045, 410424006, 487932037, 487932024, 487932044]"
4863,487932046,"[487932046, 487932023, 487932032, 487932024, 487932044]"
4864,487937002,"[487937002, 487937006, 487937003, 487937004, 487937005]"
4865,487937003,"[487937003, 487937002, 487937006, 487937004, 487937005]"
4866,487937004,"[487937004, 487937005, 425529003, 487937002, 487937006]"
4867,487937005,"[487937005, 425529003, 487937004, 176550017, 176550016]"
4868,487937006,"[487937002, 487937006, 487937003, 487937004, 487937005]"
4869,488012001,"[488012001, 487050004, 485726004, 485549004, 487053002]"
4870,488012002,"[488017024, 487051011, 487050032, 488015025, 485673034]"
4871,488012003,"[488012003, 487205002, 488015003, 487050006, 487207001]"
4872,488012006,"[488012006, 487050003, 487051001, 487052001, 488012003]"
4873,488012012,"[485537033, 488017024, 487050022, 487051011, 488012028]"
4874,488012013,"[488017024, 487051011, 487050032, 488015025, 485673034]"
4875,488012014,"[487205004, 468591014, 468591008, 468591009, 487205015]"
4876,488012017,"[488012001, 487050004, 485726004, 485549004, 487053002]"
4877,488012019,"[487050032, 488017024, 487051011, 485673034, 488012028]"
4878,488012025,"[487050032, 488017024, 485673034, 487051011, 488012028]"
4879,488012027,"[488017024, 487051011, 487050032, 488015025, 485673034]"
4880,488012028,"[488012028, 487050022, 487050032, 488016029, 488017024]"
4881,488012029,"[488012001, 487050004, 485726004, 485549004, 487053002]"
4882,488012030,"[487050032, 488017024, 485673034, 487051011, 488012028]"
4883,488012031,"[488017024, 487050032, 487051011, 488015025, 485673034]"
4884,488012032,"[488012001, 487050004, 485726004, 485549004, 487053002]"
4885,488012034,"[488017024, 487051011, 487050032, 488015025, 485673034]"
4886,488012035,"[487051002, 488016029, 487050022, 488012028, 485537024]"
4887,488015001,"[488017024, 488015025, 487051011, 485673034, 487050032]"
4888,488015002,"[488016016, 488016029, 487053002, 488012001, 487050004]"
4889,488015003,"[488015003, 488012003, 487205002, 487050006, 488016002]"
4890,488015015,"[488012032, 487050004, 485678021, 485544034, 487050040]"
4891,488015017,"[488015017, 487053019, 488012013, 487053021, 487050043]"
4892,488015021,"[488015025, 487051011, 488017024, 487050032, 485673034]"
4893,488015024,"[488015025, 487051011, 487050032, 488017024, 485537033]"
4894,488015025,"[488015025, 487051011, 488017024, 487050032, 485537033]"
4895,488015026,"[487053002, 487050004, 488016016, 488016029, 488012001]"
4896,488015027,"[488015025, 487051011, 487050032, 488017024, 485673034]"
4897,488015034,"[488016033, 488016029, 485537024, 485689016, 488012028]"
4898,488015035,"[488015025, 487051011, 487050032, 488017024, 485673034]"
4899,488015046,"[488017024, 488015025, 487051011, 485673034, 487050032]"
4900,488016002,"[488016002, 488015003, 485726002, 485726009, 487207001]"
4901,488016008,"[488017024, 488015025, 487051011, 485673034, 487050032]"
4902,488016010,"[488016016, 488016028, 487053029, 487053002, 487053025]"
4903,488016012,"[488017024, 488015025, 487051011, 485673034, 487050032]"
4904,488016013,"[488016016, 488016028, 487053029, 487053002, 487053025]"
4905,488016016,"[488016016, 488016028, 487053025, 487053002, 487053029]"
4906,488016020,"[488016020, 488016008, 487052010, 488015001, 488017007]"
4907,488016028,"[488016016, 488016028, 487053025, 487053002, 487053029]"
4908,488016029,"[488016016, 488016028, 487053025, 487053002, 487053029]"
4909,488016033,"[488016016, 488016028, 487053025, 487053002, 487053029]"
4910,488016036,"[488016020, 488016008, 488015001, 487052010, 488017007]"
4911,488017007,"[488017024, 487051011, 488015025, 485673034, 487050032]"
4912,488017008,"[488012001, 487053002, 488016016, 488016029, 487050004]"
4913,488017011,"[488017024, 487051011, 488015025, 485673034, 487050032]"
4914,488017013,"[488017024, 487051011, 488015025, 485673034, 487050032]"
4915,488017024,"[488017024, 487051011, 488015025, 485673034, 487050032]"
4916,488018001,"[488012001, 487050004, 485726004, 487053002, 488016016]"
4917,488018002,"[488017024, 487051011, 488015025, 487050032, 485673034]"
4918,488018019,"[488012001, 487053002, 488016016, 488016029, 487050004]"
4919,488064002,"[488064002, 477507011, 477507006, 409683006, 477507002]"
4920,488068001,"[488068001, 476961006, 476961005, 451650001, 457722013]"
4921,488137002,"[488137002, 488137003, 463290013, 476961005, 327310016]"
4922,488137003,"[488137003, 463290013, 488137002, 477877003, 477877002]"
4923,488175001,"[488175001, 458925002, 458925001, 458925003, 299733008]"
4924,488178001,"[488178001, 379780042, 379780039, 377266015, 379780024]"
4925,488311001,"[488311001, 484963005, 478751008, 478751007, 487785002]"
4926,488320001,"[114428026, 471074012, 470789020, 470789003, 433252004]"
4927,488369002,"[488369002, 481093014, 481093013, 481093018, 481093015]"
4928,488544001,"[488544001, 449263003, 449263005, 449263041, 449263043]"
4929,488546001,"[488546001, 488546012, 488546014, 488546006, 488546013]"
4930,488546003,"[488546003, 488546013, 488546001, 488546012, 488546014]"
4931,488546006,"[488546006, 488546001, 488546012, 488546013, 488546014]"
4932,488546008,"[488546008, 488546013, 488546003, 488546001, 488546012]"
4933,488546012,"[488546001, 488546012, 488546014, 488546006, 488546013]"
4934,488546013,"[488546013, 488546003, 488546006, 488546001, 488546012]"
4935,488546014,"[488546001, 488546012, 488546014, 488546006, 488546013]"
4936,488549001,"[459428011, 459428004, 316657008, 118458038, 118458029]"
4937,488555002,"[488555002, 351332007, 474123014, 474123003, 474123015]"
4938,488561003,"[488561015, 488561032, 488561035, 488561026, 488561014]"
4939,488561007,"[488561007, 488561036, 488561023, 488561037, 488561014]"
4940,488561014,"[488561014, 488561015, 488561032, 488561035, 488561026]"
4941,488561015,"[488561015, 488561032, 488561035, 488561026, 488561014]"
4942,488561017,"[488561017, 488561026, 488561035, 488561003, 488561015]"
4943,488561021,"[488561037, 488561023, 488561036, 488561007, 488561014]"
4944,488561022,"[488561023, 488561037, 488561036, 488561007, 488561014]"
4945,488561023,"[488561023, 488561037, 488561036, 488561007, 488561014]"
4946,488561026,"[488561026, 488561035, 488561003, 488561015, 488561032]"
4947,488561027,"[488561014, 488561015, 488561032, 488561035, 488561026]"
4948,488561032,"[488561015, 488561032, 488561035, 488561026, 488561014]"
4949,488561035,"[488561035, 488561026, 488561003, 488561015, 488561032]"
4950,488561036,"[488561036, 488561007, 488561023, 488561037, 488561014]"
4951,488561037,"[488561037, 488561023, 488561036, 488561007, 488561014]"
4952,488561038,"[488561023, 488561036, 488561037, 488561007, 488561014]"
4953,488564005,"[488564005, 129085001, 488564006, 129085026, 129085027]"
4954,488564006,"[488564006, 488564005, 458924011, 129085001, 129085026]"
4955,488614006,"[477107010, 426199018, 488614019, 426199028, 426199029]"
4956,488614007,"[488614019, 426199029, 477107010, 426199021, 426199018]"
4957,488614012,"[477107010, 426199018, 426199028, 488614019, 426199029]"
4958,488614018,"[426199018, 477107010, 488614019, 426199028, 426199029]"
4959,488614019,"[488614019, 426199029, 426199021, 426199018, 477107010]"
4960,488628003,"[488628003, 486690001, 489001011, 489001015, 478473005]"
4961,488682003,"[378719001, 292453013, 296375018, 342840001, 478641007]"
4962,488697002,"[488697015, 488697025, 488697030, 488697031, 488697029]"
4963,488697004,"[488697025, 488697015, 488697030, 488697031, 488697029]"
4964,488697006,"[488697006, 488697013, 488697015, 488697030, 488697031]"
4965,488697007,"[488697024, 488697025, 488697006, 488697013, 488697015]"
4966,488697013,"[488697006, 488697013, 488697015, 488697030, 488697031]"
